tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,256,0.0,73.253,63.293,136.546,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,512,0.0,74.587,61.738,136.325,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,1024,0.0,74.023,66.459,140.482,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,2048,0.0,76.695,70.07,146.765,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,4096,0.0,80.537,85.112,165.649,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,8,32768,8192,0.0,94.12,105.447,199.567,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,32,0.0,70.311,65.807,136.118,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,64,0.0,69.492,63.772,133.264,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,128,0.0,69.866,63.395,133.261,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,256,0.0,70.697,64.283,134.98,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,512,0.0,71.26,68.174,139.434,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,1024,0.0,72.978,74.218,147.196,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,2048,0.0,77.805,83.294,161.099,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,4096,0.0,92.358,112.455,204.813,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,4,16,16384,8192,0.0,105.147,153.811,258.958,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,32,0.0,294.136,0.0,294.136,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,64,0.0,290.671,0.0,290.671,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,128,0.0,300.137,0.0,300.137,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,256,0.0,306.27,0.0,306.27,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,512,0.0,292.022,0.0,292.022,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,1024,0.0,309.845,0.0,309.845,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,2048,0.0,302.192,0.0,302.192,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,4096,0.0,301.774,0.0,301.774,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,1,262144,8192,0.0,296.731,0.0,296.731,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,32,0.0,84.426,52.493,136.919,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,64,0.0,83.059,53.215,136.274,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,128,0.0,80.742,50.574,131.316,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,256,0.0,84.171,51.82,135.991,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,512,0.0,84.533,53.482,138.015,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,1024,0.0,81.995,53.308,135.303,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,2048,0.0,82.71,57.476,140.186,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,4096,0.0,86.865,60.208,147.073,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,4,65536,8192,0.0,91.817,69.574,161.391,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,4
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,32,0.0,104.442,56.19,160.632,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,64,0.0,92.131,57.919,150.05,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,128,0.0,77.802,57.007,134.809,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,256,0.0,86.866,56.709,143.575,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,512,0.0,77.379,59.613,136.992,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,1024,0.0,78.2,65.44,143.64,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,2048,0.0,91.628,66.09,157.718,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,4096,0.0,92.474,80.528,173.002,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,8,32768,8192,0.0,99.46,96.574,196.034,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,32,0.0,94.556,61.34,155.896,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,64,0.0,78.536,63.113,141.649,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,128,0.0,79.403,60.258,139.661,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,256,0.0,82.455,65.958,148.413,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,512,0.0,79.662,65.748,145.41,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,1024,0.0,85.75,77.078,162.828,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,2048,0.0,85.568,83.238,168.806,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,4096,0.0,100.61,106.758,207.368,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,16,16384,8192,0.0,111.372,152.231,263.603,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,16
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,32,0.0,81.189,64.825,146.014,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,64,0.0,82.294,63.173,145.467,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,128,0.0,76.678,63.311,139.989,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,256,0.0,79.926,67.237,147.163,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,512,0.0,75.987,70.593,146.58,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,1024,0.0,78.469,80.658,159.127,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,2048,0.0,109.908,98.558,208.466,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,8,32,8192,4096,0.0,115.55,150.922,266.472,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,32
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,32,0.0,323.217,0.0,323.217,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,64,0.0,312.951,0.0,312.951,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,128,0.0,311.032,0.0,311.032,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,256,0.0,286.148,0.0,286.148,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,512,0.0,291.071,0.0,291.071,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,1024,0.0,325.17,0.0,325.17,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,2048,0.0,314.862,0.0,314.862,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,4096,0.0,292.141,0.0,292.141,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,1,262144,8192,0.0,298.365,0.0,298.365,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,1
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,8,32768,32,0.0,77.658,56.007,133.665,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,8,32768,64,0.0,78.52,57.681,136.201,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
Qwen3.5,Qwen/Qwen3.5-27B,/root/LoPT/tokenizers/qwen3_5_4b,hf,zh,256k,262144,16,8,32768,128,0.0,79.071,58.665,137.736,321.947,319.062,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,145453,b2ac9e8fd26fc528d587eb97366403ec7cb233de3f649909025eb394309ff05b,True,False,,,,valid,8
