tokenizer_family,model_name,tokenizer_path,tokenizer_mode,language,length_label,input_chars,worker_processes,chunk_count,chunk_chars,overlap_chars,chat_template_time_ms,dispatch_submit_time_ms,dispatch_collect_time_ms,mp_dispatch_process_collect_time_ms,chunk_dedup_time_ms,worker_encode_time_ms_sum,worker_encode_time_ms_max,worker_materialize_time_ms_sum,worker_materialize_time_ms_max,lopt_e2e_time_ms,native_e2e_time_ms,native_tokenizer_time_ms,native_output_tokens,native_token_hash,lopt_output_tokens,lopt_token_hash,exact_match,fallback_used,fallback_serial_time_ms,fallback_token_hash,error_message,candidate_status,actual_chunk_count
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,16,56320,512,0.0,0.234,329.747,329.981,9.114,1097.408,86.728,17.062,1.664,339.095,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,16,56320,1024,0.0,0.29,310.075,310.365,11.313,1069.787,87.103,17.389,1.635,321.678,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,16,56320,2048,0.0,0.246,313.074,313.32,17.231,1061.253,73.856,29.898,2.599,330.551,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,16,56320,4096,0.0,2.012,336.339,338.351,34.793,1110.562,87.012,41.949,4.343,373.144,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,16,56320,8192,0.0,0.278,284.255,284.534,64.507,1200.296,88.945,66.323,5.395,349.041,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,32,0.0,0.485,177.317,177.802,7.621,1083.748,45.737,14.422,0.703,185.423,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,64,0.0,0.54,171.467,172.007,8.747,1077.339,45.258,14.106,0.6,180.754,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,128,0.0,0.563,169.82,170.383,14.506,1111.126,47.371,15.555,0.676,184.889,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,256,0.0,0.538,165.214,165.752,14.554,1077.425,41.674,16.123,0.626,180.306,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,512,0.0,0.689,172.509,173.199,18.213,1086.797,58.938,17.475,0.754,191.412,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,1024,0.0,0.49,179.068,179.558,23.241,1143.457,53.701,21.693,0.893,202.799,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,2048,0.0,0.611,183.388,183.999,34.043,1130.456,46.453,39.134,1.889,218.042,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,4096,0.0,0.551,204.538,205.089,58.715,1234.743,52.83,59.405,2.489,263.804,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,8,32,28160,8192,0.0,0.489,240.752,241.241,118.497,1426.134,65.1,104.772,4.355,359.738,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,32,0.0,0.07,1390.081,1390.151,0.0,1303.828,1303.828,13.834,13.834,1390.151,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,64,0.0,0.126,1299.179,1299.306,0.0,1217.772,1217.772,14.302,14.302,1299.306,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,128,0.0,0.047,1253.509,1253.557,0.0,1173.208,1173.208,13.839,13.839,1253.557,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,256,0.0,0.045,1296.29,1296.335,0.0,1216.413,1216.413,13.91,13.91,1296.335,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,512,0.0,0.045,1361.261,1361.305,0.0,1270.33,1270.33,21.55,21.55,1361.305,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,1024,0.0,0.044,1283.725,1283.769,0.0,1196.675,1196.675,20.425,20.425,1283.769,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,2048,0.0,0.046,1273.561,1273.607,0.0,1187.34,1187.34,20.487,20.487,1273.607,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,4096,0.0,0.058,1254.333,1254.391,0.0,1162.789,1162.789,20.932,20.932,1254.391,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,1,901120,8192,0.0,0.044,1338.573,1338.617,0.0,1240.242,1240.242,22.884,22.884,1338.617,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,1
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,32,0.0,16.421,297.795,314.216,3.947,1057.47,144.834,13.266,2.435,318.163,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,64,0.0,0.116,299.23,299.346,3.561,1061.828,148.212,12.814,1.792,302.907,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,128,0.0,0.123,311.613,311.737,3.88,1064.661,148.692,13.103,2.114,315.617,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,256,0.0,0.153,320.973,321.126,8.359,1076.574,155.528,12.939,1.864,329.485,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,512,0.0,0.209,322.129,322.337,5.474,1060.881,163.569,13.001,1.696,327.811,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,1024,0.0,0.149,323.239,323.388,6.314,1075.786,157.645,14.946,2.163,329.702,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,2048,0.0,0.158,334.093,334.251,11.15,1119.997,161.748,27.092,4.678,345.401,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,4096,0.0,0.14,410.832,410.972,16.241,1210.227,216.475,32.699,5.11,427.213,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,8,112640,8192,0.0,0.186,336.774,336.961,31.443,1117.4,146.309,44.927,6.561,368.404,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,8
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,32,0.0,36.265,277.31,313.575,4.23,1072.563,86.879,13.379,1.016,317.805,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,64,0.0,2.61,404.435,407.045,4.323,1364.637,120.833,15.964,1.657,411.368,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,128,0.0,0.316,331.83,332.145,4.603,1086.698,91.86,16.662,2.626,336.748,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,256,0.0,0.759,313.397,314.156,7.806,1060.792,85.51,14.753,1.37,321.962,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,512,0.0,0.316,301.352,301.668,6.65,1018.848,71.195,14.729,1.105,308.318,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,1024,0.0,0.243,307.977,308.22,11.123,1061.878,75.025,17.246,1.458,319.343,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,2048,0.0,0.693,330.042,330.735,16.854,1069.598,77.334,29.562,2.457,347.589,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,4096,0.0,0.211,337.373,337.584,28.565,1106.635,77.507,41.162,3.273,366.149,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,16,56320,8192,0.0,0.248,293.096,293.343,64.587,1219.339,100.884,67.25,6.951,357.93,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,16
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,32,0.0,0.435,190.367,190.802,6.87,1083.347,48.523,13.955,0.737,197.672,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,64,0.0,0.443,171.943,172.386,4.502,1108.522,50.366,13.886,0.579,176.888,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,128,0.0,0.801,170.088,170.888,6.429,1084.105,54.542,14.354,0.626,177.317,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,256,0.0,0.609,184.971,185.579,7.795,1097.568,49.267,17.056,2.474,193.374,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,512,0.0,1.083,185.15,186.233,11.758,1145.986,61.372,18.408,1.618,197.991,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,1024,0.0,1.546,201.195,202.741,17.673,1257.356,66.356,20.627,0.904,220.414,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,2048,0.0,0.636,222.607,223.243,29.628,1326.557,62.179,39.124,2.395,252.871,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,4096,0.0,1.01,239.434,240.443,55.56,1403.697,62.504,79.803,15.985,296.003,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,32,28160,8192,0.0,1.127,280.001,281.128,125.928,1612.559,79.139,103.754,5.662,407.056,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,32
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,32,0.0,5.487,167.223,172.71,5.214,1143.332,29.045,17.579,3.41,177.924,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,64,0.0,0.685,187.082,187.767,8.123,1147.229,31.467,20.342,4.436,195.89,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,128,0.0,4.927,173.697,178.624,8.127,1158.334,35.889,16.973,0.557,186.751,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,256,0.0,0.662,171.8,172.462,10.408,1154.992,57.722,18.833,0.886,182.87,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,512,0.0,0.799,162.594,163.393,16.879,1110.293,29.478,22.011,0.867,180.272,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,1024,0.0,0.775,170.023,170.798,30.652,1145.055,25.367,28.353,0.716,201.45,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
DeepSeek-V4-Pro,deepseek-ai/DeepSeek-V4-Pro,/root/LoPT/tokenizers/deepseek_v4_pro,hf,zh,880k,901120,16,64,14080,2048,0.0,0.88,166.375,167.254,56.031,1270.668,32.289,43.343,1.171,223.285,1308.03,1298.278,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,515630,7ebc8196c34221295d3928b46d2f8fbdff643b1ec90e26a3dec9033353b78d4a,True,False,,,,valid,64
